47.3977512,8.5456735,543.1098,495.89,-0.002878,-0.0001169,0.9939,2019,1,26,14,0,50
47.3977515,8.5456735,543.0978,495.8777,-0.004827,-0.0001968,0.9991,2019,1,26,14,0,50
47.3977519,8.5456735,543.0828,495.8627,-0.006259,-0.0002536,1.007,2019,1,26,14,0,50
47.3977522,8.5456735,543.0688,495.8485,-0.008003,-0.0003221,1.015,2019,1,26,14,0,50
47.3977526,8.5456735,543.0538,495.833,-0.011,-0.0004451,1.023,2019,1,26,14,0,50
47.397753,8.5456735,543.0418,495.8213,-0.01578,-0.0006344,1.028,2019,1,26,14,0,51
47.3977533,8.5456736,543.0288,495.8087,-0.02096,-0.0008409,1.033,2019,1,26,14,0,51
47.3977537,8.5456736,543.0158,495.796,-0.0267,-0.001091,1.04,2019,1,26,14,0,51
47.397754,8.5456737,543.0018,495.7818,-0.03374,-0.001382,1.047,2019,1,26,14,0,51
47.3977544,8.5456738,542.9898,495.7692,-0.04098,-0.001678,1.053,2019,1,26,14,0,51
47.3977548,8.5456739,542.9778,495.7573,-0.04831,-0.00195,1.058,2019,1,26,14,0,52
47.3977551,8.545674,542.9658,495.7458,-0.05646,-0.002271,1.063,2019,1,26,14,0,52
47.3977555,8.545674,542.9498,495.7294,-0.06525,-0.002642,1.072,2019,1,26,14,0,52
47.3977559,8.5456741,542.9338,495.7139,-0.07341,-0.003011,1.081,2019,1,26,14,0,52
47.3977563,8.5456742,542.9208,495.7009,-0.08006,-0.003282,1.086,2019,1,26,14,0,52
47.3977567,8.5456742,542.9118,495.6919,-0.08517,-0.003466,1.088,2019,1,26,14,0,53
47.397757,8.5456743,542.9038,495.6834,-0.09029,-0.00366,1.09,2019,1,26,14,0,53
47.3977574,8.5456743,542.8938,495.6737,-0.09544,-0.003865,1.093,2019,1,26,14,0,53
47.3977578,8.5456744,542.8808,495.6604,-0.1013,-0.00408,1.1,2019,1,26,14,0,53
47.3977581,8.5456744,542.8688,495.6481,-0.1069,-0.004321,1.106,2019,1,26,14,0,53
47.3977585,8.5456745,542.8568,495.6361,-0.1113,-0.004531,1.112,2019,1,26,14,0,54
47.3977588,8.5456745,542.8428,495.6226,-0.1159,-0.004758,1.119,2019,1,26,14,0,54
47.3977592,8.5456746,542.8328,495.6129,-0.1206,-0.004875,1.122,2019,1,26,14,0,54
47.3977595,8.5456746,542.8238,495.6034,-0.1254,-0.005046,1.125,2019,1,26,14,0,54
47.3977599,8.5456746,542.8138,495.5934,-0.1296,-0.005216,1.129,2019,1,26,14,0,54
47.3977603,8.5456747,542.8048,495.5842,-0.1326,-0.005355,1.132,2019,1,26,14,0,55
47.3977607,8.5456747,542.7998,495.579,-0.1352,-0.00551,1.13,2019,1,26,14,0,55
47.397761,8.5456747,542.7958,495.575,-0.1371,-0.005607,1.128,2019,1,26,14,0,55
47.3977614,8.5456747,542.7918,495.5716,-0.1374,-0.005586,1.126,2019,1,26,14,0,55
47.3977617,8.5456746,542.7868,495.567,-0.1369,-0.005511,1.125,2019,1,26,14,0,55
47.3977621,8.5456746,542.7818,495.5613,-0.1354,-0.005429,1.124,2019,1,26,14,0,56
47.3977624,8.5456745,542.7798,495.5594,-0.1332,-0.005355,1.12,2019,1,26,14,0,56
47.3977627,8.5456745,542.7758,495.5555,-0.1307,-0.005248,1.119,2019,1,26,14,0,56
47.3977631,8.5456744,542.7718,495.5515,-0.1278,-0.005097,1.117,2019,1,26,14,0,56
47.3977634,8.5456744,542.7688,495.5483,-0.1244,-0.005037,1.114,2019,1,26,14,0,56
47.3977638,8.5456743,542.7658,495.5458,-0.1208,-0.004904,1.111,2019,1,26,14,0,57
47.3977642,8.5456742,542.7628,495.5421,-0.1161,-0.00475,1.108,2019,1,26,14,0,57
47.3977645,8.5456741,542.7598,495.5392,-0.1106,-0.004512,1.106,2019,1,26,14,0,57
47.3977649,8.545674,542.7568,495.5367,-0.1018,-0.004131,1.102,2019,1,26,14,0,57
47.3977653,8.5456739,542.7538,495.5332,-0.09454,-0.003805,1.099,2019,1,26,14,0,57
47.3977656,8.5456737,542.7498,495.5291,-0.08813,-0.003565,1.098,2019,1,26,14,0,58
47.397766,8.5456736,542.7448,495.5243,-0.0808,-0.003275,1.097,2019,1,26,14,0,58
47.3977663,8.5456735,542.7408,495.52,-0.07198,-0.002923,1.095,2019,1,26,14,0,58
47.3977667,8.5456734,542.7338,495.5134,-0.06515,-0.002663,1.096,2019,1,26,14,0,58
47.397767,8.5456732,542.7268,495.5066,-0.05642,-0.002289,1.097,2019,1,26,14,0,58
47.3977674,8.5456731,542.7218,495.5013,-0.04755,-0.001947,1.098,2019,1,26,14,0,59
47.3977677,8.545673,542.7178,495.4978,-0.03955,-0.001602,1.095,2019,1,26,14,0,59
47.3977681,8.5456729,542.7168,495.4968,-0.03405,-0.001381,1.092,2019,1,26,14,0,59
47.3977684,8.5456728,542.7158,495.4953,-0.0273,-0.001114,1.087,2019,1,26,14,0,59
47.3977688,8.5456727,542.7108,495.4902,-0.02467,-0.001003,1.087,2019,1,26,14,0,59
47.3977691,8.5456726,542.7048,495.4843,-0.02039,-0.0008272,1.088,2019,1,26,14,1,0
47.3977694,8.5456726,542.6978,495.478,-0.01678,-0.0006845,1.089,2019,1,26,14,1,0
47.3977698,8.5456725,542.6938,495.4735,-0.01084,-0.0004361,1.088,2019,1,26,14,1,0
47.3977701,8.5456724,542.6918,495.4716,-0.007758,-0.000313,1.086,2019,1,26,14,1,0
47.3977704,8.5456724,542.6908,495.4704,-0.005423,-0.0002207,1.082,2019,1,26,14,1,0
47.3977708,8.5456723,542.6918,495.4713,-0.001636,-6.629e-05,1.075,2019,1,26,14,1,1
47.3977711,8.5456722,542.6908,495.4706,-8.637e-05,-3.516e-06,1.072,2019,1,26,14,1,1
47.3977715,8.5456722,542.6938,495.4735,0.001617,6.557e-05,1.065,2019,1,26,14,1,1
47.3977718,8.5456722,542.6968,495.4764,0.003897,0.0001586,1.055,2019,1,26,14,1,1
47.3977721,8.5456721,542.6968,495.4761,0.004672,0.0001924,1.052,2019,1,26,14,1,1
47.3977725,8.5456721,542.6978,495.4779,0.007529,0.0003099,1.044,2019,1,26,14,1,2
47.3977728,8.545672,542.6998,495.4794,0.009664,0.0004009,1.038,2019,1,26,14,1,2
47.3977732,8.545672,542.6998,495.4793,0.01117,0.0004585,1.034,2019,1,26,14,1,2
47.3977735,8.5456719,542.6988,495.4785,0.0134,0.0005424,1.029,2019,1,26,14,1,2
47.3977739,8.5456719,542.6998,495.4799,0.0154,0.0006225,1.022,2019,1,26,14,1,2
47.3977742,8.5456718,542.7028,495.4827,0.01741,0.0007048,1.016,2019,1,26,14,1,3
47.3977746,8.5456718,542.7038,495.4835,0.02045,0.0008263,1.009,2019,1,26,14,1,3
47.3977749,8.5456717,542.7018,495.4819,0.02281,0.0009199,1.006,2019,1,26,14,1,3
47.3977753,8.5456717,542.7038,495.4839,0.02494,0.001012,1,2019,1,26,14,1,3
47.3977757,8.5456716,542.7068,495.4867,0.02849,0.001157,0.9911,2019,1,26,14,1,3
47.397776,8.5456715,542.7088,495.4889,0.03052,0.001237,0.984,2019,1,26,14,1,4
47.3977764,8.5456715,542.7088,495.4887,0.03188,0.001285,0.9799,2019,1,26,14,1,4
47.3977768,8.5456715,542.7098,495.4897,0.03359,0.001358,0.9727,2019,1,26,14,1,4
47.3977772,8.5456714,542.7098,495.4897,0.03527,0.001426,0.9676,2019,1,26,14,1,4
47.3977776,8.5456714,542.7088,495.489,0.03733,0.00151,0.9632,2019,1,26,14,1,4
47.397778,8.5456713,542.7068,495.4865,0.03941,0.001617,0.9613,2019,1,26,14,1,5
47.3977784,8.5456712,542.7058,495.4853,0.04195,0.001724,0.9572,2019,1,26,14,1,5
47.3977788,8.5456712,542.7048,495.4848,0.04403,0.001822,0.9531,2019,1,26,14,1,5
47.3977791,8.5456712,542.7058,495.4854,0.04539,0.001875,0.9468,2019,1,26,14,1,5
47.3977795,8.5456711,542.7028,495.4823,0.04594,0.001904,0.9454,2019,1,26,14,1,5
47.3977799,8.5456711,542.6998,495.4791,0.0461,0.001899,0.9439,2019,1,26,14,1,6
47.3977802,8.5456711,542.6948,495.4745,0.04493,0.001847,0.9444,2019,1,26,14,1,6
47.3977806,8.5456711,542.6908,495.47,0.04147,0.0017,0.9445,2019,1,26,14,1,6
47.3977809,8.5456711,542.6888,495.4684,0.03905,0.001609,0.9425,2019,1,26,14,1,6
47.3977812,8.5456711,542.6898,495.4692,0.03821,0.001578,0.9376,2019,1,26,14,1,6
47.3977816,8.5456711,542.6868,495.4661,0.0369,0.001516,0.9361,2019,1,26,14,1,7
47.3977819,8.5456711,542.6878,495.4672,0.03669,0.001507,0.9308,2019,1,26,14,1,7
47.3977823,8.5456711,542.6868,495.4662,0.03669,0.001513,0.9277,2019,1,26,14,1,7
47.3977826,8.5456711,542.6858,495.4654,0.03628,0.001473,0.9247,2019,1,26,14,1,7
47.397783,8.5456711,542.6868,495.4661,0.03537,0.001455,0.9205,2019,1,26,14,1,7
47.3977833,8.545671,542.6848,495.4646,0.03536,0.001444,0.9172,2019,1,26,14,1,8
47.3977837,8.545671,542.6848,495.4644,0.03404,0.001386,0.9131,2019,1,26,14,1,8
47.397784,8.545671,542.6838,495.4638,0.03243,0.001327,0.9096,2019,1,26,14,1,8
47.3977844,8.545671,542.6818,495.4616,0.03045,0.00125,0.9075,2019,1,26,14,1,8
47.3977848,8.5456711,542.6788,495.4586,0.02801,0.001144,0.9063,2019,1,26,14,1,8
47.3977852,8.5456711,542.6738,495.4537,0.02577,0.001051,0.9065,2019,1,26,14,1,9
47.3977855,8.545671,542.6668,495.4464,0.02499,0.001029,0.9103,2019,1,26,14,1,9
47.3977859,8.545671,542.6588,495.4386,0.0233,0.0009581,0.9142,2019,1,26,14,1,9
47.3977862,8.5456711,542.6528,495.4326,0.02125,0.0008707,0.9161,2019,1,26,14,1,9
47.3977866,8.5456711,542.6478,495.4271,0.01858,0.000759,0.918,2019,1,26,14,1,9
47.3977869,8.5456711,542.6448,495.4243,0.01649,0.0006738,0.9173,2019,1,26,14,1,10
47.3977873,8.5456711,542.6418,495.4212,0.01501,0.0006132,0.9167,2019,1,26,14,1,10
47.3977877,8.5456711,542.6358,495.4152,0.01278,0.0005227,0.9183,2019,1,26,14,1,10
47.397788,8.5456711,542.6298,495.409,0.01034,0.000421,0.9206,2019,1,26,14,1,10
47.3977884,8.5456711,542.6208,495.4007,0.007332,0.0002987,0.9252,2019,1,26,14,1,10
47.3977888,8.5456711,542.6128,495.3926,0.006883,0.0002803,0.9298,2019,1,26,14,1,11
47.3977891,8.5456711,542.6058,495.3852,0.006892,0.0002808,0.9334,2019,1,26,14,1,11
47.3977895,8.5456711,542.5958,495.3756,0.006445,0.0002626,0.9384,2019,1,26,14,1,11
47.3977898,8.545671,542.5838,495.3639,0.006546,0.0002672,0.9468,2019,1,26,14,1,11
47.3977902,8.545671,542.5748,495.3542,0.007727,0.0003143,0.953,2019,1,26,14,1,11
47.3977905,8.545671,542.5658,495.3453,0.009125,0.0003719,0.9597,2019,1,26,14,1,12
47.3977909,8.5456709,542.5578,495.3377,0.009005,0.0003693,0.9634,2019,1,26,14,1,12
47.3977912,8.5456709,542.5518,495.3311,0.00943,0.0003853,0.9658,2019,1,26,14,1,12
47.3977916,8.5456709,542.5428,495.3228,0.0109,0.0004406,0.9709,2019,1,26,14,1,12
47.3977919,8.5456708,542.5368,495.3169,0.01334,0.0005438,0.9742,2019,1,26,14,1,12
47.3977923,8.5456707,542.5308,495.3106,0.01748,0.0007155,0.9772,2019,1,26,14,1,13
47.3977927,8.5456707,542.5218,495.3012,0.02148,0.0008786,0.9834,2019,1,26,14,1,13
47.397793,8.5456706,542.5118,495.2912,0.02508,0.001031,0.9885,2019,1,26,14,1,13
47.3977934,8.5456705,542.5028,495.2827,0.02861,0.001163,0.9947,2019,1,26,14,1,13
47.3977937,8.5456704,542.4968,495.2763,0.03239,0.001312,0.9976,2019,1,26,14,1,13
47.3977941,8.5456704,542.4888,495.2685,0.03461,0.001412,1.001,2019,1,26,14,1,14
47.3977945,8.5456703,542.4818,495.2617,0.03731,0.001527,1.006,2019,1,26,14,1,14
47.3977949,8.5456703,542.4738,495.2537,0.03923,0.001608,1.01,2019,1,26,14,1,14
47.3977952,8.5456702,542.4658,495.2459,0.04273,0.001744,1.015,2019,1,26,14,1,14
47.3977956,8.5456702,542.4598,495.2394,0.04618,0.001869,1.019,2019,1,26,14,1,14
47.397796,8.5456701,542.4538,495.2332,0.04923,0.001999,1.022,2019,1,26,14,1,15
47.3977963,8.54567,542.4468,495.2269,0.05271,0.00213,1.024,2019,1,26,14,1,15
47.3977967,8.5456699,542.4398,495.2193,0.05733,0.002315,1.03,2019,1,26,14,1,15
47.3977971,8.5456699,542.4328,495.2127,0.05915,0.002391,1.033,2019,1,26,14,1,15
47.3977974,8.5456699,542.4288,495.2086,0.06106,0.002466,1.034,2019,1,26,14,1,15
47.3977978,8.5456698,542.4258,495.2057,0.06206,0.002511,1.034,2019,1,26,14,1,16
47.3977982,8.5456698,542.4248,495.2043,0.06289,0.002537,1.032,2019,1,26,14,1,16
47.3977986,8.5456698,542.4238,495.2037,0.06277,0.002549,1.03,2019,1,26,14,1,16
47.397799,8.5456697,542.4228,495.2025,0.06224,0.002529,1.029,2019,1,26,14,1,16
47.3977994,8.5456697,542.4238,495.2031,0.06161,0.002499,1.025,2019,1,26,14,1,16
47.3977998,8.5456697,542.4228,495.2029,0.05987,0.002429,1.022,2019,1,26,14,1,17
47.3978001,8.5456697,542.4228,495.2028,0.05812,0.00236,1.02,2019,1,26,14,1,17
47.3978005,8.5456697,542.4238,495.2031,0.05775,0.002335,1.016,2019,1,26,14,1,17
47.3978009,8.5456697,542.4248,495.2049,0.05613,0.002264,1.013,2019,1,26,14,1,17
47.3978012,8.5456697,542.4268,495.2064,0.05375,0.002188,1.008,2019,1,26,14,1,17
47.3978016,8.5456698,542.4258,495.2052,0.05008,0.002013,1.007,2019,1,26,14,1,18
47.3978019,8.5456698,542.4268,495.2064,0.04753,0.00193,1.003,2019,1,26,14,1,18
47.3978023,8.5456698,542.4268,495.2067,0.04481,0.001801,0.9997,2019,1,26,14,1,18
47.3978027,8.5456698,542.4238,495.2036,0.0422,0.001705,1,2019,1,26,14,1,18
47.397803,8.5456698,542.4218,495.201,0.04126,0.001672,1.001,2019,1,26,14,1,18
47.3978034,8.5456698,542.4208,495.2004,0.03744,0.001522,0.9989,2019,1,26,14,1,19
47.3978037,8.5456698,542.4198,495.1996,0.03533,0.001432,0.9977,2019,1,26,14,1,19
47.397804,8.5456698,542.4188,495.1982,0.03464,0.001409,0.9964,2019,1,26,14,1,19
47.3978043,8.5456698,542.4138,495.1936,0.03368,0.001368,0.9988,2019,1,26,14,1,19
47.3978046,8.5456698,542.4098,495.1893,0.03367,0.001359,1.002,2019,1,26,14,1,19
47.397805,8.5456698,542.4058,495.1855,0.0334,0.001355,1.003,2019,1,26,14,1,20
47.3978053,8.5456698,542.4008,495.1809,0.03193,0.001305,1.006,2019,1,26,14,1,20
47.3978056,8.5456698,542.3958,495.1754,0.03046,0.001237,1.01,2019,1,26,14,1,20
47.3978059,8.5456698,542.3908,495.1707,0.02834,0.001148,1.012,2019,1,26,14,1,20
47.3978062,8.5456698,542.3848,495.165,0.0266,0.00107,1.016,2019,1,26,14,1,20
47.3978065,8.5456698,542.3798,495.1597,0.02407,0.0009673,1.02,2019,1,26,14,1,21
47.3978068,8.5456698,542.3768,495.1567,0.02096,0.0008434,1.021,2019,1,26,14,1,21
47.3978071,8.5456698,542.3738,495.1539,0.01852,0.0007404,1.022,2019,1,26,14,1,21
47.3978074,8.5456698,542.3738,495.1531,0.01704,0.0006812,1.022,2019,1,26,14,1,21
47.3978077,8.5456699,542.3738,495.1531,0.01401,0.0005598,1.02,2019,1,26,14,1,21
47.397808,8.5456699,542.3708,495.1505,0.01111,0.0004437,1.02,2019,1,26,14,1,22
47.3978084,8.5456699,542.3698,495.149,0.009071,0.000365,1.02,2019,1,26,14,1,22
47.3978087,8.5456699,542.3668,495.1469,0.006619,0.000266,1.021,2019,1,26,14,1,22
47.397809,8.5456699,542.3658,495.1455,0.003819,0.0001528,1.02,2019,1,26,14,1,22
47.3978094,8.54567,542.3648,495.1441,-0.0004066,-1.636e-05,1.02,2019,1,26,14,1,22
47.3978097,8.54567,542.3598,495.1391,-0.006335,-0.0002567,1.023,2019,1,26,14,1,23
47.3978101,8.5456701,542.3538,495.1333,-0.01353,-0.0005505,1.026,2019,1,26,14,1,23
47.3978105,8.5456702,542.3458,495.1254,-0.02053,-0.0008359,1.032,2019,1,26,14,1,23
47.3978109,8.5456702,542.3428,495.1225,-0.02733,-0.001112,1.035,2019,1,26,14,1,23
47.3978112,8.5456703,542.3428,495.1229,-0.03384,-0.001377,1.032,2019,1,26,14,1,23
47.3978116,8.5456703,542.3408,495.1204,-0.03912,-0.001581,1.033,2019,1,26,14,1,24
47.3978119,8.5456704,542.3368,495.1164,-0.04434,-0.001793,1.035,2019,1,26,14,1,24
47.3978123,8.5456704,542.3308,495.1103,-0.04919,-0.001999,1.039,2019,1,26,14,1,24
47.3978127,8.5456705,542.3268,495.1065,-0.05274,-0.00215,1.042,2019,1,26,14,1,24
47.3978131,8.5456705,542.3238,495.1031,-0.05569,-0.002251,1.044,2019,1,26,14,1,24
47.3978135,8.5456705,542.3218,495.1016,-0.05709,-0.002308,1.043,2019,1,26,14,1,25
47.3978139,8.5456704,542.3208,495.1007,-0.05729,-0.002309,1.043,2019,1,26,14,1,25
47.3978143,8.5456704,542.3188,495.0983,-0.05628,-0.002256,1.044,2019,1,26,14,1,25
47.3978147,8.5456703,542.3148,495.0949,-0.05311,-0.002149,1.045,2019,1,26,14,1,25
47.3978151,8.5456703,542.3118,495.0916,-0.04921,-0.001992,1.047,2019,1,26,14,1,25
47.3978155,8.5456702,542.3088,495.0889,-0.04545,-0.001859,1.048,2019,1,26,14,1,26
47.3978159,8.5456701,542.3048,495.0844,-0.04273,-0.001739,1.051,2019,1,26,14,1,26
47.3978163,8.5456701,542.3028,495.082,-0.03966,-0.001604,1.052,2019,1,26,14,1,26
47.3978167,8.54567,542.2978,495.0778,-0.03618,-0.001455,1.055,2019,1,26,14,1,26
47.3978171,8.5456699,542.2938,495.0733,-0.03276,-0.001323,1.058,2019,1,26,14,1,26
47.3978175,8.5456698,542.2908,495.0706,-0.0283,-0.00114,1.06,2019,1,26,14,1,27
47.3978179,8.5456697,542.2878,495.0678,-0.02351,-0.0009416,1.061,2019,1,26,14,1,27
47.3978183,8.5456697,542.2848,495.0647,-0.01858,-0.0007524,1.063,2019,1,26,14,1,27
47.3978187,8.5456696,542.2768,495.0563,-0.01474,-0.0005947,1.07,2019,1,26,14,1,27
47.3978191,8.5456695,542.2698,495.0491,-0.01241,-0.0005006,1.076,2019,1,26,14,1,27
47.3978194,8.5456695,542.2658,495.045,-0.01087,-0.0004426,1.08,2019,1,26,14,1,28
47.3978198,8.5456694,542.2628,495.0427,-0.008567,-0.0003466,1.081,2019,1,26,14,1,28
47.3978201,8.5456694,542.2618,495.0412,-0.006343,-0.0002583,1.082,2019,1,26,14,1,28
47.3978205,8.5456693,542.2628,495.042,-0.004847,-0.0001949,1.081,2019,1,26,14,1,28
47.3978209,8.5456693,542.2618,495.0413,-0.00292,-0.000117,1.08,2019,1,26,14,1,28
47.3978212,8.5456693,542.2588,495.0384,-0.003252,-0.0001316,1.082,2019,1,26,14,1,29
47.3978216,8.5456692,542.2538,495.0336,-0.002782,-0.0001123,1.086,2019,1,26,14,1,29
47.3978219,8.5456692,542.2528,495.0328,-0.001411,-5.688e-05,1.086,2019,1,26,14,1,29
47.3978223,8.5456691,542.2528,495.0321,0.001391,5.634e-05,1.087,2019,1,26,14,1,29
47.3978226,8.5456691,542.2548,495.0346,0.003123,0.0001272,1.084,2019,1,26,14,1,29
47.397823,8.5456691,542.2568,495.0364,0.003797,0.0001524,1.081,2019,1,26,14,1,30
47.3978233,8.545669,542.2548,495.0346,0.005659,0.000228,1.082,2019,1,26,14,1,30
47.3978237,8.545669,542.2538,495.0335,0.00815,0.0003303,1.083,2019,1,26,14,1,30
47.397824,8.5456689,542.2508,495.0307,0.01004,0.0004071,1.085,2019,1,26,14,1,30
47.3978244,8.5456689,542.2478,495.0275,0.01169,0.0004771,1.087,2019,1,26,14,1,30
47.3978247,8.5456688,542.2469,495.026,0.01284,0.0005251,1.088,2019,1,26,14,1,31
47.3978251,8.5456688,542.2459,495.0257,0.01509,0.0006164,1.089,2019,1,26,14,1,31
47.3978255,8.5456688,542.2489,495.0284,0.01692,0.0006886,1.086,2019,1,26,14,1,31
47.3978258,8.5456687,542.2529,495.0326,0.01742,0.0007095,1.081,2019,1,26,14,1,31
47.3978262,8.5456687,542.2569,495.036,0.01757,0.0007148,1.077,2019,1,26,14,1,31
47.3978265,8.5456687,542.2579,495.0373,0.01714,0.0007021,1.075,2019,1,26,14,1,32
47.3978269,8.5456687,542.2559,495.0356,0.01593,0.0006519,1.076,2019,1,26,14,1,32
47.3978272,8.5456687,542.2509,495.0303,0.01432,0.0005849,1.081,2019,1,26,14,1,32
47.3978276,8.5456687,542.2469,495.0267,0.01126,0.0004581,1.085,2019,1,26,14,1,32
47.3978279,8.5456688,542.2469,495.0267,0.00604,0.0002452,1.085,2019,1,26,14,1,32
47.3978283,8.5456688,542.2479,495.0278,0.001211,4.911e-05,1.084,2019,1,26,14,1,33
47.3978286,8.5456688,542.2489,495.0288,-0.002996,-0.0001198,1.083,2019,1,26,14,1,33
47.3978289,8.5456689,542.2509,495.0304,-0.008811,-0.0003525,1.081,2019,1,26,14,1,33
47.3978293,8.5456689,542.2529,495.0329,-0.01413,-0.0005613,1.078,2019,1,26,14,1,33
47.3978297,8.545669,542.2539,495.0333,-0.01964,-0.0007859,1.078,2019,1,26,14,1,33
47.39783,8.5456691,542.2529,495.0326,-0.0259,-0.001049,1.079,2019,1,26,14,1,34
47.3978304,8.5456691,542.2509,495.0305,-0.03051,-0.00123,1.08,2019,1,26,14,1,34
47.3978308,8.5456692,542.2459,495.0259,-0.03788,-0.001544,1.085,2019,1,26,14,1,34
